num#code_cec#intitule#arrondissement#departement#region
1#AD2401#MAIRIE DE NGAOUNDAL#NGAOUNDAL#DJEREM#ADAMAOUA
2#AD2901#MAIRIE DE TIBATI#TIBATI#DJEREM#ADAMAOUA
3#AD1501#MAIRIE DE GALIM TIGNERE#GALIM TIGNERE#FARO ET DEO#ADAMAOUA
4#AD1601#MAIRIE DE KONTCHA#KONTCHA#FARO ET DEO#ADAMAOUA
5#AD1801#MAIRIE DE MAYO-BALEO #MAYO-BALEO#FARO ET DEO#ADAMAOUA
6#AD3001#MAIRIE DE TIGNERE#TIGNERE#FARO ET DEO#ADAMAOUA
7#AD1001#MAIRIE DE BANKIM#BANKIM#MAYO BANYO#ADAMAOUA
8#AD1101#MAIRIE DE  BANYO#BANYO#MAYO BANYO#ADAMAOUA
9#AD1901#MAIRIE DE MAYO-DARLE #MAYO-DARLE#MAYO BANYO#ADAMAOUA
10#AD1301#MAIRIE DE  DIR#DIR#MBERE#ADAMAOUA
11#AD1401#MAIRIE DE DJOHONG#DJOHONG#MBERE#ADAMAOUA
12#AD2101#MAIRIE DE MEIGANGA#MEIGANGA#MBERE#ADAMAOUA
13#AD2301#MAIRIE DE NGAOUI#NGAOUI#MBERE#ADAMAOUA
14#AD1201#MAIRIE DE BELEL#BELEL#VINA#ADAMAOUA
15#AD1701#MAIRIE DE MARTAP# MARTAP#VINA#ADAMAOUA
16#AD2001#MAIRIE DE MBE#MBE#VINA#ADAMAOUA
17#AD2201#MAIRIE DE NGANHA#NGANHA#VINA#ADAMAOUA
18#AD0100#COMMUNAUTE URBAINE DE NGAOUNDERE#NGAOUNDERE I#VINA#ADAMAOUA
19#AD2501#MAIRIE DE NGAOUNDERE I#NGAOUNDERE I#VINA#ADAMAOUA
20#AD2601#MAIRIE DE NGAOUNDERE II#NGAOUNDERE II#VINA#ADAMAOUA
21#AD2701#MAIRIE DE NGAOUNDERE III#NGAOUNDERE III#VINA#ADAMAOUA
22#AD2801#MAIRIE DE NYAMBAKA#NYAMBAKA#VINA#ADAMAOUA
23#CE1801#MAIRIE DE BIBEY#BIBEY#HAUTE SANAGA#CENTRE
24#CE3701#MAIRIE DE LEMBE#LEMBE YEZOUM#HAUTE SANAGA#CENTRE
25#CE4301#MAIRIE DE MBANDJOCK#MBANDJOCK#HAUTE SANAGA#CENTRE
26#CE5001#MAIRIE DE MINTA#MINTA#HAUTE SANAGA#CENTRE
27#CE5201#MAIRIE DE NANGA EBOKO#NANGA EBOKO#HAUTE SANAGA#CENTRE
28#CE6301#MAIRIE DE NKOTENG#NKOTENG#HAUTE SANAGA#CENTRE
29#CE6401#MAIRIE DE NSEM#NSEM#HAUTE SANAGA#CENTRE
30#CE1701#MAIRIE DE BATSCHENGA#BATSCHENGA#LEKIE#CENTRE
31#CE2701#MAIRIE D'EBEBDA#EBEBDA#LEKIE#CENTRE
32#CE2901#MAIRIE D'ELIG-MFOMO#ELIG-MFOMO#LEKIE#CENTRE
33#CE3301#MAIRIE  D'EVODOULA#EVODOULA#LEKIE#CENTRE
34#CE3801#MAIRIE DE LOBO#LOBO#LEKIE#CENTRE
35#CE5102#KOUGOUDA#MONATELE#LEKIE#CENTRE
36#CE6601#MAIRIE  D'OBALA#OBALA#LEKIE#CENTRE
37#CE6701#MAIRIE D'OKOLA#OKOLA#LEKIE#CENTRE
38#CE7001#MAIRIE DE SA'A#SA'A#LEKIE#CENTRE
39#CE1601#MAIRIE DE BAFIA#BAFIA#MBAM ET INOUBOU#CENTRE
40#CE2101#MAIRIE DE BOKITO#BOKITO#MBAM ET INOUBOU#CENTRE
41#CE2401#MAIRIE DE DEUK#DEUK#MBAM ET INOUBOU#CENTRE
42#CE3401#MAIRIE DE KIIKI#KIIKI#MBAM ET INOUBOU#CENTRE
43#CE3601#MAIRIE DE KON-YAMBETTA#KON-YAMBETTA#MBAM ET INOUBOU#CENTRE
44#CE4001#MAIRIE DE MAKENENE#MAKENENE#MBAM ET INOUBOU#CENTRE
45#CE5301#MAIRIE DE NDIKINIMEKI#NDIKINIMEKI#MBAM ET INOUBOU#CENTRE
46#CE6001#MAIRIE DE NITOUKOU#NITOUKOU#MBAM ET INOUBOU#CENTRE
47#CE6901#MAIRIE DE OMBESSA#OMBESSA#MBAM ET INOUBOU#CENTRE
48#CE4401#MAIRIE DE MBANGASSINA#MBANGASSINA#MBAM ET KIM#CENTRE
49#CE5401#MAIRIE DE NGAMBE TIKAR#NGAMBE-TIKAR#MBAM ET KIM#CENTRE
50#CE5701#MAIRIE DE NGORO#NGORO#MBAM ET KIM#CENTRE
51#CE6501#MAIRIE DE NTUI#NTUI#MBAM ET KIM#CENTRE
52#CE7901#MAIRIE DE YOKO#YOKO#MBAM ET KIM#CENTRE
53#CE1001#MAIRIE D'AFANLOUM#AFANLOUM#MEFOU ET AFAMBA#CENTRE
54#CE1401#MAIRIE D'AWAE#AWAE#MEFOU ET AFAMBA#CENTRE
55#CE2801#MAIRIE DE EDZENDOUAN#EDZENDOUAN#MEFOU ET AFAMBA#CENTRE
56#CE3201#MAIRIE  D'ESSE#ESSE#MEFOU ET AFAMBA#CENTRE
57#CE4901#MAIRIE DE MFOU#MFOU#MEFOU ET AFAMBA#CENTRE
58#CE6101#MAIRIE  DE NKOL-AFAMBA#NKOLAFAMBA#MEFOU ET AFAMBA#CENTRE
59#CE6801#MAIRIE DE OLANGUINA #OLANGUINA#MEFOU ET AFAMBA#CENTRE
60#CE7101#MARIE DE SOA#SOA#MEFOU ET AFAMBA#CENTRE
61#CE1201#MAIRIE D'AKONO#AKONO#MEFOU ET AKONO#CENTRE
62#CE1901#MAIRIE  DE BIKOK#BIKOK#MEFOU ET AKONO#CENTRE
63#CE4501#MAIRIE DE MBANKOMO#MBANKOMO#MEFOU ET AKONO#CENTRE
64#CE5801#MAIRIE  DE NGOUMOU#NGOUMOU#MEFOU ET AKONO#CENTRE
65#CE0100#COMMUNAUTE URBAINE DE YAOUNDE#YAOUNDE I#MFOUNDI#CENTRE
